time,soil_moisture_tomst_mean
2022-05-04 08:30:00,43.583333333333336
2022-05-04 09:00:00,43.68333333333333
2022-05-04 09:30:00,43.800000000000004
2022-05-04 10:00:00,43.81666666666666
2022-05-04 10:30:00,43.833333333333336
2022-05-04 11:00:00,43.833333333333336
2022-05-04 11:30:00,43.833333333333336
2022-05-04 12:00:00,43.800000000000004
2022-05-04 12:30:00,43.800000000000004
2022-05-04 13:00:00,43.75
2022-05-04 13:30:00,43.76666666666667
2022-05-04 14:00:00,43.76666666666666
2022-05-04 14:30:00,43.81666666666666
2022-05-04 15:00:00,43.93333333333333
2022-05-04 15:30:00,44.03333333333333
2022-05-04 16:00:00,44.03333333333333
2022-05-04 16:30:00,44.050000000000004
2022-05-04 17:00:00,43.98333333333333
2022-05-04 17:30:00,43.916666666666664
2022-05-04 18:00:00,43.88333333333333
2022-05-04 18:30:00,43.849999999999994
2022-05-04 19:00:00,43.76666666666666
2022-05-04 19:30:00,43.699999999999996
2022-05-04 20:00:00,43.61666666666667
2022-05-04 20:30:00,43.56666666666666
2022-05-04 21:00:00,43.51666666666667
2022-05-04 21:30:00,43.48333333333333
2022-05-04 22:00:00,43.333333333333336
2022-05-04 22:30:00,43.15
2022-05-04 23:00:00,43.01666666666667
2022-05-04 23:30:00,42.949999999999996
2022-05-05 00:00:00,42.96666666666667
2022-05-05 00:30:00,42.9
2022-05-05 01:00:00,42.85
2022-05-05 01:30:00,42.833333333333336
2022-05-05 02:00:00,42.800000000000004
2022-05-05 02:30:00,42.78333333333333
2022-05-05 03:00:00,42.75
2022-05-05 03:30:00,42.699999999999996
2022-05-05 04:00:00,42.666666666666664
2022-05-05 04:30:00,42.63333333333333
2022-05-05 05:00:00,42.666666666666664
2022-05-05 05:30:00,42.65
2022-05-05 06:00:00,42.68333333333333
2022-05-05 06:30:00,42.76666666666666
2022-05-05 07:00:00,42.833333333333336
2022-05-05 07:30:00,42.86666666666667
2022-05-05 08:00:00,42.93333333333333
2022-05-05 08:30:00,42.96666666666666
2022-05-05 09:00:00,43.0
2022-05-05 09:30:00,43.03333333333333
2022-05-05 10:00:00,43.083333333333336
2022-05-05 10:30:00,43.11666666666667
2022-05-05 11:00:00,43.18333333333334
2022-05-05 11:30:00,43.35
2022-05-05 12:00:00,43.46666666666667
2022-05-05 12:30:00,43.46666666666667
2022-05-05 13:00:00,43.46666666666667
2022-05-05 13:30:00,43.51666666666667
2022-05-05 14:00:00,43.550000000000004
2022-05-05 14:30:00,43.53333333333333
2022-05-05 15:00:00,43.43333333333334
2022-05-05 15:30:00,43.43333333333333
2022-05-05 16:00:00,43.416666666666664
2022-05-05 16:30:00,43.38333333333333
2022-05-05 17:00:00,43.449999999999996
2022-05-05 17:30:00,43.35
2022-05-05 18:00:00,43.28333333333333
2022-05-05 18:30:00,43.21666666666667
2022-05-05 19:00:00,43.166666666666664
2022-05-05 19:30:00,43.11666666666667
2022-05-05 20:00:00,43.1
2022-05-05 20:30:00,43.1
2022-05-05 21:00:00,43.01666666666667
2022-05-05 21:30:00,42.949999999999996
2022-05-05 22:00:00,42.88333333333333
2022-05-05 22:30:00,42.833333333333336
2022-05-05 23:00:00,42.76666666666666
2022-05-05 23:30:00,42.75
2022-05-06 00:00:00,42.73333333333333
2022-05-06 00:30:00,42.73333333333333
2022-05-06 01:00:00,42.699999999999996
2022-05-06 01:30:00,42.699999999999996
2022-05-06 02:00:00,42.68333333333333
2022-05-06 02:30:00,42.666666666666664
2022-05-06 03:00:00,42.666666666666664
2022-05-06 03:30:00,42.65
2022-05-06 04:00:00,42.68333333333333
2022-05-06 04:30:00,42.61666666666667
2022-05-06 05:00:00,42.61666666666667
2022-05-06 05:30:00,42.583333333333336
2022-05-06 06:00:00,42.583333333333336
2022-05-06 06:30:00,42.6
2022-05-06 07:00:00,42.583333333333336
2022-05-06 07:30:00,42.6
2022-05-06 08:00:00,42.65
2022-05-06 08:30:00,42.68333333333333
2022-05-06 09:00:00,42.73333333333333
2022-05-06 09:30:00,42.833333333333336
2022-05-06 10:00:00,42.93333333333334
2022-05-06 10:30:00,43.06666666666666
2022-05-06 11:00:00,43.11666666666667
2022-05-06 11:30:00,43.18333333333334
2022-05-06 12:00:00,43.21666666666667
2022-05-06 12:30:00,43.25
2022-05-06 13:00:00,43.28333333333333
2022-05-06 13:30:00,43.333333333333336
2022-05-06 14:00:00,43.36666666666667
2022-05-06 14:30:00,43.36666666666667
2022-05-06 15:00:00,43.35
2022-05-06 15:30:00,43.35
2022-05-06 16:00:00,43.300000000000004
2022-05-06 16:30:00,43.21666666666667
2022-05-06 17:00:00,43.199999999999996
2022-05-06 17:30:00,43.23333333333333
2022-05-06 18:00:00,43.166666666666664
2022-05-06 18:30:00,43.06666666666667
2022-05-06 19:00:00,43.0
2022-05-06 19:30:00,42.88333333333333
2022-05-06 20:00:00,42.79999999999999
2022-05-06 20:30:00,42.71666666666666
2022-05-06 21:00:00,42.63333333333333
2022-05-06 21:30:00,42.550000000000004
2022-05-06 22:00:00,42.483333333333334
2022-05-06 22:30:00,42.4
2022-05-06 23:00:00,42.36666666666667
2022-05-06 23:30:00,42.333333333333336
2022-05-07 00:00:00,42.3
2022-05-07 00:30:00,42.24999999999999
2022-05-07 01:00:00,42.23333333333333
2022-05-07 01:30:00,42.23333333333333
2022-05-07 02:00:00,42.166666666666664
2022-05-07 02:30:00,42.083333333333336
2022-05-07 03:00:00,42.03333333333333
2022-05-07 03:30:00,42.0
2022-05-07 04:00:00,41.983333333333334
2022-05-07 04:30:00,41.93333333333333
2022-05-07 05:00:00,41.949999999999996
2022-05-07 05:30:00,42.0
2022-05-07 06:00:00,42.06666666666666
2022-05-07 06:30:00,42.13333333333333
2022-05-07 07:00:00,42.166666666666664
2022-05-07 07:30:00,42.166666666666664
2022-05-07 08:00:00,42.233333333333334
2022-05-07 08:30:00,42.31666666666667
2022-05-07 09:00:00,42.36666666666667
2022-05-07 09:30:00,42.5
2022-05-07 10:00:00,42.6
2022-05-07 10:30:00,42.666666666666664
2022-05-07 11:00:00,42.699999999999996
2022-05-07 11:30:00,42.666666666666664
2022-05-07 12:00:00,42.63333333333333
2022-05-07 12:30:00,42.61666666666667
2022-05-07 13:00:00,42.63333333333333
2022-05-07 13:30:00,42.6
2022-05-07 14:00:00,42.6
2022-05-07 14:30:00,42.583333333333336
2022-05-07 15:00:00,42.666666666666664
2022-05-07 15:30:00,42.849999999999994
2022-05-07 16:00:00,43.166666666666664
2022-05-07 16:30:00,43.43333333333333
2022-05-07 17:00:00,43.666666666666664
2022-05-07 17:30:00,43.76666666666666
2022-05-07 18:00:00,43.75
2022-05-07 18:30:00,43.71666666666667
2022-05-07 19:00:00,43.699999999999996
2022-05-07 19:30:00,43.650000000000006
2022-05-07 20:00:00,43.583333333333336
2022-05-07 20:30:00,43.48333333333334
2022-05-07 21:00:00,43.400000000000006
2022-05-07 21:30:00,43.35
2022-05-07 22:00:00,43.28333333333334
2022-05-07 22:30:00,43.20000000000001
2022-05-07 23:00:00,43.18333333333334
2022-05-07 23:30:00,43.166666666666664
2022-05-08 00:00:00,43.13333333333333
2022-05-08 00:30:00,43.083333333333336
2022-05-08 01:00:00,43.01666666666667
2022-05-08 01:30:00,42.96666666666667
2022-05-08 02:00:00,42.93333333333334
2022-05-08 02:30:00,42.86666666666667
2022-05-08 03:00:00,42.800000000000004
2022-05-08 03:30:00,42.76666666666667
2022-05-08 04:00:00,42.73333333333333
2022-05-08 04:30:00,42.68333333333334
2022-05-08 05:00:00,42.666666666666664
2022-05-08 05:30:00,42.666666666666664
2022-05-08 06:00:00,42.65
2022-05-08 06:30:00,42.666666666666664
2022-05-08 07:00:00,42.699999999999996
2022-05-08 07:30:00,42.65
2022-05-08 08:00:00,42.65
2022-05-08 08:30:00,42.63333333333333
2022-05-08 09:00:00,42.666666666666664
2022-05-08 09:30:00,42.68333333333334
2022-05-08 10:00:00,42.68333333333334
2022-05-08 10:30:00,42.71666666666667
2022-05-08 11:00:00,42.81666666666667
2022-05-08 11:30:00,42.81666666666666
2022-05-08 12:00:00,42.9
2022-05-08 12:30:00,42.88333333333333
2022-05-08 13:00:00,42.9
2022-05-08 13:30:00,42.88333333333333
2022-05-08 14:00:00,42.88333333333333
2022-05-08 14:30:00,42.916666666666664
2022-05-08 15:00:00,42.85
2022-05-08 15:30:00,42.85
2022-05-08 16:00:00,42.76666666666667
2022-05-08 16:30:00,42.699999999999996
2022-05-08 17:00:00,42.61666666666667
2022-05-08 17:30:00,42.61666666666667
2022-05-08 18:00:00,42.550000000000004
2022-05-08 18:30:00,42.5
2022-05-08 19:00:00,42.48333333333334
2022-05-08 19:30:00,42.38333333333333
2022-05-08 20:00:00,42.3
2022-05-08 20:30:00,42.21666666666666
2022-05-08 21:00:00,42.18333333333333
2022-05-08 21:30:00,42.08333333333333
2022-05-08 22:00:00,42.05
2022-05-08 22:30:00,42.050000000000004
2022-05-08 23:00:00,42.0
2022-05-08 23:30:00,41.983333333333334
2022-05-09 00:00:00,41.96666666666667
2022-05-09 00:30:00,41.916666666666664
2022-05-09 01:00:00,41.85
2022-05-09 01:30:00,41.78333333333333
2022-05-09 02:00:00,41.666666666666664
2022-05-09 02:30:00,41.583333333333336
2022-05-09 03:00:00,41.56666666666666
2022-05-09 03:30:00,41.583333333333336
2022-05-09 04:00:00,41.56666666666666
2022-05-09 04:30:00,41.56666666666666
2022-05-09 05:00:00,41.56666666666666
2022-05-09 05:30:00,41.583333333333336
2022-05-09 06:00:00,41.61666666666667
2022-05-09 06:30:00,41.61666666666667
2022-05-09 07:00:00,41.68333333333333
2022-05-09 07:30:00,41.71666666666666
2022-05-09 08:00:00,41.65
2022-05-09 08:30:00,41.68333333333333
2022-05-09 09:00:00,41.699999999999996
2022-05-09 09:30:00,41.699999999999996
2022-05-09 10:00:00,41.71666666666667
2022-05-09 10:30:00,41.73333333333333
2022-05-09 11:00:00,41.800000000000004
2022-05-09 11:30:00,41.85
2022-05-09 12:00:00,41.88333333333333
2022-05-09 12:30:00,41.916666666666664
2022-05-09 13:00:00,41.93333333333333
2022-05-09 13:30:00,41.93333333333333
2022-05-09 14:00:00,42.016666666666666
2022-05-09 14:30:00,41.96666666666667
2022-05-09 15:00:00,42.0
2022-05-09 15:30:00,42.0
2022-05-09 16:00:00,41.983333333333334
2022-05-09 16:30:00,41.93333333333334
2022-05-09 17:00:00,41.833333333333336
2022-05-09 17:30:00,41.833333333333336
2022-05-09 18:00:00,41.766666666666666
2022-05-09 18:30:00,41.733333333333334
2022-05-09 19:00:00,41.666666666666664
2022-05-09 19:30:00,41.53333333333334
2022-05-09 20:00:00,41.5
2022-05-09 20:30:00,41.5
2022-05-09 21:00:00,41.45
2022-05-09 21:30:00,41.416666666666664
2022-05-09 22:00:00,41.4
2022-05-09 22:30:00,41.416666666666664
2022-05-09 23:00:00,41.45
2022-05-09 23:30:00,41.43333333333333
2022-05-10 00:00:00,41.4
2022-05-10 00:30:00,41.4
2022-05-10 01:00:00,41.416666666666664
2022-05-10 01:30:00,41.38333333333333
2022-05-10 02:00:00,41.333333333333336
2022-05-10 02:30:00,41.333333333333336
2022-05-10 03:00:00,41.31666666666667
2022-05-10 03:30:00,41.31666666666667
2022-05-10 04:00:00,41.300000000000004
2022-05-10 04:30:00,41.31666666666667
2022-05-10 05:00:00,41.300000000000004
2022-05-10 05:30:00,41.36666666666667
2022-05-10 06:00:00,41.38333333333333
2022-05-10 06:30:00,41.43333333333334
2022-05-10 07:00:00,41.43333333333334
2022-05-10 07:30:00,41.43333333333334
2022-05-10 08:00:00,41.43333333333334
2022-05-10 08:30:00,41.416666666666664
2022-05-10 09:00:00,41.449999999999996
2022-05-10 09:30:00,41.550000000000004
2022-05-10 10:00:00,41.61666666666667
2022-05-10 10:30:00,41.666666666666664
2022-05-10 11:00:00,41.766666666666666
2022-05-10 11:30:00,41.766666666666666
2022-05-10 12:00:00,41.78333333333334
2022-05-10 12:30:00,41.76666666666667
2022-05-10 13:00:00,41.75
2022-05-10 13:30:00,41.73333333333333
2022-05-10 14:00:00,41.666666666666664
2022-05-10 14:30:00,41.61666666666667
2022-05-10 15:00:00,41.6
2022-05-10 15:30:00,41.51666666666667
2022-05-10 16:00:00,41.416666666666664
2022-05-10 16:30:00,41.36666666666667
2022-05-10 17:00:00,41.35
2022-05-10 17:30:00,41.26666666666666
2022-05-10 18:00:00,41.23333333333333
2022-05-10 18:30:00,41.166666666666664
2022-05-10 19:00:00,41.13333333333333
2022-05-10 19:30:00,41.03333333333333
2022-05-10 20:00:00,40.983333333333334
2022-05-10 20:30:00,40.96666666666667
2022-05-10 21:00:00,40.9
2022-05-10 21:30:00,40.9
2022-05-10 22:00:00,40.9
2022-05-10 22:30:00,40.9
2022-05-10 23:00:00,40.86666666666667
2022-05-10 23:30:00,40.86666666666667
2022-05-11 00:00:00,40.86666666666667
2022-05-11 00:30:00,40.86666666666667
2022-05-11 01:00:00,40.86666666666667
2022-05-11 01:30:00,40.86666666666667
2022-05-11 02:00:00,40.86666666666667
2022-05-11 02:30:00,40.86666666666667
2022-05-11 03:00:00,40.85
2022-05-11 03:30:00,40.833333333333336
2022-05-11 04:00:00,40.86666666666667
2022-05-11 04:30:00,40.88333333333333
2022-05-11 05:00:00,40.96666666666667
2022-05-11 05:30:00,41.03333333333333
2022-05-11 06:00:00,41.11666666666667
2022-05-11 06:30:00,41.26666666666667
2022-05-11 07:00:00,41.583333333333336
2022-05-11 07:30:00,41.93333333333333
2022-05-11 08:00:00,42.083333333333336
2022-05-11 08:30:00,42.166666666666664
2022-05-11 09:00:00,42.166666666666664
2022-05-11 09:30:00,42.18333333333333
2022-05-11 10:00:00,42.199999999999996
2022-05-11 10:30:00,42.166666666666664
2022-05-11 11:00:00,42.15
2022-05-11 11:30:00,42.233333333333334
2022-05-11 12:00:00,42.333333333333336
2022-05-11 12:30:00,42.31666666666666
2022-05-11 13:00:00,42.333333333333336
2022-05-11 13:30:00,42.333333333333336
2022-05-11 14:00:00,42.28333333333333
2022-05-11 14:30:00,42.333333333333336
2022-05-11 15:00:00,42.28333333333333
2022-05-11 15:30:00,42.28333333333334
2022-05-11 16:00:00,42.26666666666667
2022-05-11 16:30:00,42.25
2022-05-11 17:00:00,42.23333333333333
2022-05-11 17:30:00,42.166666666666664
2022-05-11 18:00:00,42.13333333333333
2022-05-11 18:30:00,42.083333333333336
2022-05-11 19:00:00,42.01666666666667
2022-05-11 19:30:00,42.0
2022-05-11 20:00:00,41.86666666666667
2022-05-11 20:30:00,41.85
2022-05-11 21:00:00,41.78333333333333
2022-05-11 21:30:00,41.766666666666666
2022-05-11 22:00:00,41.699999999999996
2022-05-11 22:30:00,41.733333333333334
2022-05-11 23:00:00,41.766666666666666
2022-05-11 23:30:00,41.766666666666666
2022-05-12 00:00:00,41.766666666666666
2022-05-12 00:30:00,41.81666666666666
2022-05-12 01:00:00,41.800000000000004
2022-05-12 01:30:00,41.78333333333333
2022-05-12 02:00:00,41.75
2022-05-12 02:30:00,41.73333333333334
2022-05-12 03:00:00,41.73333333333333
2022-05-12 03:30:00,41.699999999999996
2022-05-12 04:00:00,41.666666666666664
2022-05-12 04:30:00,41.666666666666664
2022-05-12 05:00:00,41.699999999999996
2022-05-12 05:30:00,41.699999999999996
2022-05-12 06:00:00,41.699999999999996
2022-05-12 06:30:00,41.666666666666664
2022-05-12 07:00:00,41.63333333333333
2022-05-12 07:30:00,41.650000000000006
2022-05-12 08:00:00,41.666666666666664
2022-05-12 08:30:00,41.699999999999996
2022-05-12 09:00:00,41.699999999999996
2022-05-12 09:30:00,41.733333333333334
2022-05-12 10:00:00,41.81666666666667
2022-05-12 10:30:00,41.800000000000004
2022-05-12 11:00:00,41.75
2022-05-12 11:30:00,41.766666666666666
2022-05-12 12:00:00,41.666666666666664
2022-05-12 12:30:00,41.666666666666664
2022-05-12 13:00:00,41.65
2022-05-12 13:30:00,41.61666666666667
2022-05-12 14:00:00,41.699999999999996
2022-05-12 14:30:00,42.166666666666664
2022-05-12 15:00:00,42.416666666666664
2022-05-12 15:30:00,42.516666666666666
2022-05-12 16:00:00,42.5
2022-05-12 16:30:00,42.416666666666664
2022-05-12 17:00:00,42.36666666666667
2022-05-12 17:30:00,42.31666666666666
2022-05-12 18:00:00,42.31666666666666
2022-05-12 18:30:00,42.28333333333333
2022-05-12 19:00:00,42.199999999999996
2022-05-12 19:30:00,42.15
2022-05-12 20:00:00,42.11666666666667
2022-05-12 20:30:00,42.06666666666666
2022-05-12 21:00:00,42.050000000000004
2022-05-12 21:30:00,42.050000000000004
2022-05-12 22:00:00,42.03333333333333
2022-05-12 22:30:00,42.06666666666667
2022-05-12 23:00:00,42.050000000000004
2022-05-12 23:30:00,41.98333333333333
2022-05-13 00:00:00,41.93333333333334
2022-05-13 00:30:00,42.016666666666666
2022-05-13 01:00:00,42.03333333333334
2022-05-13 01:30:00,42.016666666666666
2022-05-13 02:00:00,42.00000000000001
2022-05-13 02:30:00,41.983333333333334
2022-05-13 03:00:00,41.95
2022-05-13 03:30:00,41.93333333333333
2022-05-13 04:00:00,41.93333333333333
2022-05-13 04:30:00,41.93333333333333
2022-05-13 05:00:00,41.93333333333333
2022-05-13 05:30:00,41.93333333333333
2022-05-13 06:00:00,41.86666666666667
2022-05-13 06:30:00,41.85
2022-05-13 07:00:00,41.86666666666667
2022-05-13 07:30:00,41.85
2022-05-13 08:00:00,41.85
2022-05-13 08:30:00,41.81666666666667
2022-05-13 09:00:00,41.83333333333333
2022-05-13 09:30:00,41.83333333333333
2022-05-13 10:00:00,41.86666666666667
2022-05-13 10:30:00,41.88333333333333
2022-05-13 11:00:00,41.86666666666667
2022-05-13 11:30:00,41.849999999999994
2022-05-13 12:00:00,41.849999999999994
2022-05-13 12:30:00,41.88333333333333
2022-05-13 13:00:00,41.88333333333333
2022-05-13 13:30:00,41.9
2022-05-13 14:00:00,41.8
2022-05-13 14:30:00,41.699999999999996
2022-05-13 15:00:00,41.61666666666667
2022-05-13 15:30:00,41.56666666666667
2022-05-13 16:00:00,41.6
2022-05-13 16:30:00,41.550000000000004
2022-05-13 17:00:00,41.56666666666667
2022-05-13 17:30:00,41.56666666666667
2022-05-13 18:00:00,41.4
2022-05-13 18:30:00,41.300000000000004
2022-05-13 19:00:00,41.26666666666667
2022-05-13 19:30:00,41.266666666666666
2022-05-13 20:00:00,41.18333333333334
2022-05-13 20:30:00,41.083333333333336
2022-05-13 21:00:00,41.06666666666666
2022-05-13 21:30:00,41.06666666666667
2022-05-13 22:00:00,41.11666666666667
2022-05-13 22:30:00,41.166666666666664
2022-05-13 23:00:00,41.18333333333334
2022-05-13 23:30:00,41.28333333333334
2022-05-14 00:00:00,41.300000000000004
2022-05-14 00:30:00,41.36666666666667
2022-05-14 01:00:00,41.416666666666664
2022-05-14 01:30:00,41.38333333333333
2022-05-14 02:00:00,41.4
2022-05-14 02:30:00,41.416666666666664
2022-05-14 03:00:00,41.4
2022-05-14 03:30:00,41.43333333333333
2022-05-14 04:00:00,41.416666666666664
2022-05-14 04:30:00,41.43333333333333
2022-05-14 05:00:00,41.449999999999996
2022-05-14 05:30:00,41.46666666666667
2022-05-14 06:00:00,41.46666666666667
2022-05-14 06:30:00,41.46666666666667
2022-05-14 07:00:00,41.5
2022-05-14 07:30:00,41.5
2022-05-14 08:00:00,41.5
2022-05-14 08:30:00,41.4
2022-05-14 09:00:00,41.38333333333333
2022-05-14 09:30:00,41.31666666666666
2022-05-14 10:00:00,41.266666666666666
2022-05-14 10:30:00,41.25
2022-05-14 11:00:00,41.28333333333333
2022-05-14 11:30:00,41.25
2022-05-14 12:00:00,41.15
2022-05-14 12:30:00,41.06666666666666
2022-05-14 13:00:00,41.016666666666666
2022-05-14 13:30:00,41.016666666666666
2022-05-14 14:00:00,41.06666666666667
2022-05-14 14:30:00,41.03333333333333
2022-05-14 15:00:00,40.96666666666667
2022-05-14 15:30:00,40.916666666666664
2022-05-14 16:00:00,40.9
2022-05-14 16:30:00,40.86666666666667
2022-05-14 17:00:00,40.800000000000004
2022-05-14 17:30:00,40.75
2022-05-14 18:00:00,40.76666666666666
2022-05-14 18:30:00,40.699999999999996
2022-05-14 19:00:00,40.65
2022-05-14 19:30:00,40.61666666666667
2022-05-14 20:00:00,40.56666666666666
2022-05-14 20:30:00,40.53333333333334
2022-05-14 21:00:00,40.48333333333334
2022-05-14 21:30:00,40.46666666666667
2022-05-14 22:00:00,40.43333333333334
2022-05-14 22:30:00,40.43333333333334
2022-05-14 23:00:00,40.46666666666667
2022-05-14 23:30:00,40.4
2022-05-15 00:00:00,40.46666666666667
2022-05-15 00:30:00,40.36666666666667
2022-05-15 01:00:00,40.36666666666667
2022-05-15 01:30:00,40.400000000000006
2022-05-15 02:00:00,40.449999999999996
2022-05-15 02:30:00,40.43333333333334
2022-05-15 03:00:00,40.51666666666667
2022-05-15 03:30:00,40.6
2022-05-15 04:00:00,40.6
2022-05-15 04:30:00,40.6
2022-05-15 05:00:00,40.65
2022-05-15 05:30:00,40.73333333333333
2022-05-15 06:00:00,40.75
2022-05-15 06:30:00,40.800000000000004
2022-05-15 07:00:00,40.833333333333336
2022-05-15 07:30:00,40.78333333333333
