time,F_CH4,F_CH4_ln,T_air_K,T_air,soil_moisture_tomst_mean,Dead wood,Harvest residue,Exposed peat,Litter,Bottom layer,Field layer,Ditch,Living tree,Plant covered ditch,Dead wood and residue,Green vegetation and trees,All ditches,"Residue, ground and vegetation"
2022-05-24 19:00:00,0.00130208,2.424986779575805,288.0723,14.9223,35.85,0.2614586578129839,0.0284005103515275,0.3727595692324975,0.1290366952378435,0.0066899668469899,0.094741881901052,0.0406195321147769,0.0210152760064035,0.02727248504732,0.2898591681645115,0.1157571579074556,0.067892017162097,0.5346530213098107
2022-05-25 04:30:00,0.000837178,2.3829826300158947,286.7994,13.6494,36.46666666666667,0.2353606866450797,0.0469926667909469,0.347247812258006,0.1548004524381181,0.0032673314464607,0.0617029405641059,0.0600294314962576,0.0194452903508427,0.0292481380799432,0.2823533534360267,0.0811482309149486,0.0892775695762009,0.5183020367890934
2022-05-25 05:00:00,-0.000761941,2.223331798651799,287.9019,14.7519,36.5,0.2139471697966642,0.0444016732131881,0.3641140776263896,0.1566485364575668,0.0027916451117422,0.0482220814691951,0.0691244974420137,0.0217703831613618,0.0205280472492654,0.2583488430098524,0.069992464630557,0.0896525446912791,0.4849898440979762
2022-05-25 05:30:00,0.0001511157,2.317583620629172,288.9693,15.8193,36.53333333333333,0.2237475197952902,0.041902143108217,0.3768717688943029,0.1494962139707822,0.0032181605310757,0.0466165698913991,0.0714307575573679,0.0200200050214201,0.0257474857749028,0.2656496629035073,0.0666365749128193,0.0971782433322707,0.4817824517871088
2022-05-25 06:00:00,0.0009426304,2.3926662068499254,290.1873,17.0373,36.6,0.2210954274368433,0.0443774529553808,0.3650011537739842,0.1563559372221122,0.0029042424914776,0.0483753736306814,0.0682671226335493,0.0204920038987912,0.0226792618656316,0.2654728803922243,0.0688673775294727,0.090946384499181,0.4906961951438092
2022-05-25 06:30:00,-0.0002983764,2.272293252945925,291.1701,18.0201,36.65,0.2346443435075202,0.0461197002675837,0.3464143356105203,0.1589151571331741,0.0031561638803819,0.0602476999177209,0.0579657001027357,0.0193254442967762,0.0265125193944821,0.280764043775104,0.0795731442144972,0.0844782194972179,0.5192523451227754
2022-05-25 07:00:00,0.0005031349,2.351673774507504,291.9682,18.8182,36.63333333333333,0.220252014129676,0.0474025565596364,0.3553554814079737,0.1609587589590033,0.0028174489794057,0.0495070733792478,0.0665580755900743,0.0209685438600055,0.0225064576172429,0.2676545706893125,0.0704756172392534,0.0890645332073173,0.4990889468875693
2022-05-25 07:30:00,0.00049446835,2.3508482945335327,292.4908,19.3408,36.53333333333333,0.2330660410324351,0.0424938931568726,0.369708709976803,0.1518409757723706,0.0034971581418187,0.0495768584527864,0.0665850985546431,0.0186520162266265,0.0272757897502442,0.2755599341893078,0.068228874679413,0.0938608883048873,0.4956297846410915
2022-05-25 08:00:00,-0.0004724487,2.2541877381649225,293.1469,19.9969,36.43333333333334,0.2456985148675293,0.0521829056830547,0.3109294763556849,0.1552157200402644,0.0031513441677444,0.0806478579565593,0.0534747901414598,0.0188939835864921,0.0314445349469977,0.2978814205505841,0.0995418415430514,0.0849193250884576,0.5526389821339001
2022-05-25 08:30:00,0.0006669588,2.367151001256586,293.5335,20.3835,36.35,0.240740057062829,0.0527685104530696,0.3092762101902364,0.1635941709900654,0.0030470435552273,0.0772618706948184,0.0465105954378995,0.0211079589424338,0.026929003260224,0.2935085675158987,0.0983698296372522,0.0734395986981236,0.5554725681432164
2022-05-25 09:00:00,-0.0005431806,2.2467361108858146,293.9648,20.8148,36.31666666666666,0.2443107578974083,0.0500393807523264,0.3212731419309558,0.1438438982922192,0.0034907377976478,0.0869882594584226,0.0535265114139452,0.0222218316138184,0.0339016864412569,0.2943501386497348,0.109210091072241,0.0874281978552021,0.5474041280141951
2022-05-25 09:30:00,0.0010897118799999,2.406017820862477,294.3593,21.2093,36.23333333333333,0.2406027555677646,0.0415443227998591,0.3674679324858719,0.1499430682644701,0.003903756890652,0.0530285296233943,0.0635822157606351,0.0183129027964489,0.0294456283201161,0.2821470783676238,0.0713414324198433,0.0930278440807513,0.5034315790519373
2022-05-25 10:00:00,0.0009541457,2.3937179873503034,294.2445,21.0945,36.13333333333333,0.2353485507768545,0.0479289361518756,0.3402213351757597,0.1568212110662886,0.0031381849641107,0.0649940630311947,0.0570935775945496,0.0197917748007278,0.0282684220289151,0.2832774869287301,0.0847858378319226,0.0853619996234648,0.5248845358269414
2022-05-25 10:30:00,0.0008064508,2.3801432521160364,294.7845,21.6345,36.06666666666666,0.2401042220320592,0.0416970227972327,0.3636685936635428,0.1525797023932946,0.0037246741377383,0.0555164748348019,0.0614101131705341,0.0181085507588705,0.0285931355635526,0.2818012448292919,0.0736250255936725,0.0900032487340868,0.508005972816259
2022-05-25 11:00:00,0.0014217606,2.4355203604712745,294.5906,21.4406,36.06666666666666,0.2461300705627094,0.0396118509014073,0.3541384217165425,0.1503374700032237,0.0039027637531233,0.0692532850451035,0.0552570287700989,0.0187374521826236,0.0289888284744641,0.2857419214641168,0.0879907372277271,0.084245857244563,0.5240701286950677
2022-05-25 11:30:00,0.0007556352,2.3754298218775727,294.9406,21.7906,35.96666666666667,0.2186992498474523,0.039932054953571,0.3818797770630853,0.1482475209212786,0.0030332680168912,0.0463270972459199,0.0718571707597638,0.0204423815429094,0.0230081087367998,0.2586313048010233,0.0667694787888293,0.0948652794965637,0.4736483045111314
2022-05-25 12:00:00,0.00171828425,2.4611503783808706,294.9929,21.8429,35.900000000000006,0.221658520102795,0.0272431801234637,0.4294141928097757,0.1279607349126957,0.0043428998570752,0.046242633440142,0.0691090561619115,0.0158915810947113,0.0188108300091129,0.2489017002262588,0.0621342145348533,0.0879198861710244,0.438996649673808
2022-05-25 12:30:00,0.00094030441,2.39245362201805,294.8302,21.6802,35.86666666666667,0.2176401464879438,0.034658985880523,0.399787989493913,0.1400818088756374,0.0033152037425568,0.045302242486559,0.0730913508878448,0.0198685511973943,0.0222009471580319,0.2522991323684668,0.0651707936839534,0.0952922980458767,0.4575517349280577
2022-05-25 13:00:00,0.0003884677,2.3406963158905736,294.9337,21.7837,35.86666666666667,0.2279315034006996,0.0296020754388987,0.4193790193862083,0.1308482454742421,0.0045628688413171,0.0487280656689677,0.0663781729071311,0.0146598427270414,0.0194973696148513,0.2575335788395984,0.0633879083960091,0.0858755425219825,0.4517697327098496
2022-05-25 13:30:00,0.0013216556,2.4267173164978635,294.564,21.414,35.833333333333336,0.2326934313659198,0.043622695087647,0.3644698242606092,0.1547396592360371,0.0033522293844174,0.0509424767010122,0.064988380216094,0.018688013019164,0.0266960431323406,0.2763161264535669,0.0696304897201762,0.0916844233484346,0.5006862754097803
2022-05-25 14:00:00,0.0017301479,2.462162271281548,294.7035,21.5535,35.81666666666666,0.2400491181375464,0.0496673612964646,0.3292493871745195,0.1528548819804381,0.0031893640823743,0.0725539052831797,0.0566941124285509,0.0194548105674259,0.0308247884951276,0.2897164794340111,0.0920087158506056,0.0875189009236785,0.534580077265055
2022-05-25 14:30:00,0.0007559350999999,2.3754577045468377,293.9213,20.7713,35.75,0.2247591936108887,0.0485564057647767,0.3524290197777567,0.1611508957341792,0.0029464877309195,0.0509749158639511,0.0654017214815053,0.0200948754543918,0.0247773662922941,0.2733155993756654,0.0710697913183429,0.0901790877737994,0.5055362864281877
2022-05-25 15:00:00,0.00058807054,2.3597279466018235,293.45989999999995,20.3099,35.68333333333333,0.2323210678754165,0.0464315661464786,0.3555608858375717,0.1564286789321968,0.003273792112625,0.0541122030308771,0.0637648471079508,0.0190671607909276,0.0279446470562952,0.2787526340218951,0.0731793638218048,0.0917094941642461,0.5083606767758968
2022-05-25 15:30:00,0.0004169092,2.3434303704432518,293.1423,19.9923,35.65,0.2309940983204922,0.0478934945266372,0.3475911940735124,0.1603715843820421,0.0030571500104226,0.0560925991759384,0.0610167289561976,0.0194370066380896,0.0262112076596017,0.2788875928471295,0.0755296058140281,0.0872279366157993,0.5147887830431997
2022-05-25 16:00:00,0.0007278953,2.3728473864239232,292.8216,19.6716,35.6,0.2393812478973665,0.0401763250294703,0.3678246311426107,0.1538876756993533,0.0036603707049192,0.0528265974602994,0.0608894383414284,0.0168267589428178,0.024641138943992,0.2795575729268368,0.0696533564031172,0.0855305772854204,0.5030986050293075
2022-05-25 16:30:00,0.0005879044,2.359712255234557,292.2569,19.1069,35.6,0.2327368198002324,0.0359239046072803,0.3895827986341083,0.1434036169445257,0.0037620921430038,0.0484907987946573,0.0663598319458908,0.0171383751779053,0.0227619691961085,0.2686607244075127,0.0656291739725626,0.0891218011419994,0.4776935153246011
2022-05-25 17:00:00,-0.000163388139,2.2861113287022574,291.46689999999995,18.3169,35.46666666666667,0.2266319111901802,0.0447196892356136,0.3627859045711035,0.1569218102042102,0.0030538352949553,0.0494947950136786,0.0664100464749367,0.0195966357046862,0.0243750235530526,0.2713516004257939,0.0690914307183648,0.0907850700279893,0.497364841348369
